credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,country_France,country_Germany,country_Spain,gender_Female,gender_Male,churn
1.494736360519553,1.6283862657420014,-0.0044257358952195435,-1.225786377492875,-0.9115378980544682,1,0,-1.1245174004331757,0,0,1,1,0,1
-1.040096937240074,0.9609445060604186,-1.7332288199653043,0.5179874164183822,2.5269302198424315,1,0,-0.6719351197961091,0,1,0,0,1,1
-1.0814819706728842,1.2469909744953827,-1.0417075863372705,-1.225786377492875,-0.9115378980544682,1,0,0.6475710482441337,1,0,0,1,0,1
-1.3815234630607582,1.6283862657420014,1.3786167313608482,1.0523102763490992,-0.9115378980544682,0,0,-1.0537590083446453,1,0,0,0,1,1
0.3256091660426639,-0.37393901330274715,-1.0417075863372705,1.677642689987699,-0.9115378980544682,1,1,-0.6321116043332959,1,0,0,1,0,1
1.6395839775343888,1.0562933288720733,1.7243773481748652,0.666898416320718,-0.9115378980544682,1,1,0.010950699396651423,0,1,0,0,1,1
0.7601520170871714,-0.46928783611440184,-0.6959469695232534,0.8953385245874745,-0.9115378980544682,1,0,-0.34376231036073823,1,0,0,1,0,0
1.1533098346988686,-1.2320784186076394,0.6870954977328143,0.7568194632264403,0.8076961608939818,1,1,1.209593705612975,0,0,1,1,0,0
-2.1057615481349377,0.19815392356718103,-0.6959469695232534,-1.225786377492875,4.246164278790882,1,1,1.693606598499002,1,0,0,0,1,1
0.34630168275906903,0.8655956832487639,-0.6959469695232534,-0.05090771447460813,-0.9115378980544682,0,0,-1.3712610693664147,1,0,0,1,0,1
0.5118418164903099,1.9144327341769656,-0.0044257358952195435,0.9802093614888245,-0.9115378980544682,1,0,0.7457214852068635,0,1,0,1,0,1
-0.41932143574792036,0.19815392356718103,0.3413348809187974,-1.225786377492875,2.5269302198424315,0,0,-0.7645809960345302,1,0,0,0,1,1
-0.17101123515105893,2.2958280254235843,1.7243773481748652,-1.225786377492875,0.8076961608939818,1,0,-1.205299702451104,0,0,1,0,1,1
-1.785027539030658,-0.08789254486778306,-0.3501863527092365,1.529358158443674,-0.9115378980544682,1,0,-0.8393141410559655,1,0,0,1,0,1
-0.5745153111209588,0.4842003920021451,-0.3501863527092365,0.32161001962994185,0.8076961608939818,1,0,0.7626782169652068,0,1,0,1,0,1
0.3256091660426639,-0.8506831273610206,-0.3501863527092365,-1.225786377492875,-0.9115378980544682,0,1,1.0671977775175991,1,0,0,0,1,0
-0.3055125938076922,0.6748980376254545,0.3413348809187974,1.0351789549979515,-0.9115378980544682,0,0,-1.1390867417646067,0,1,0,0,1,1
-0.8124792533596176,-0.18324136767943774,-1.3874682031512873,0.9064122222477975,-0.9115378980544682,0,0,0.19392722219145897,1,0,0,0,1,0
-0.6986704114193895,1.437688620118692,0.3413348809187974,0.6330867539101314,-0.9115378980544682,1,0,-0.7396260716427486,0,1,0,1,0,1
0.19110780738603061,1.151642151683728,-0.6959469695232534,0.1977909285164649,-0.9115378980544682,0,0,-0.2580306506507757,0,0,1,0,1,1
0.7601520170871714,-0.18324136767943774,1.7243773481748652,-0.1264047641471019,-0.9115378980544682,1,0,1.0045572084058223,1,0,0,1,0,0
-0.31585885216589477,2.1051303798002747,-0.0044257358952195435,-1.225786377492875,-0.9115378980544682,0,0,-1.1901953283197015,1,0,0,0,1,1
0.26353161589344853,-0.46928783611440184,-1.3874682031512873,-0.2146063485262656,-0.9115378980544682,1,1,-1.0336275515743165,1,0,0,1,0,0
-1.9609139311201016,3.344665076351786,-1.3874682031512873,1.7622434836084777,0.8076961608939818,1,1,1.6810426303499144,0,1,0,1,0,0
-0.34689762724050244,0.4842003920021451,1.3786167313608482,-0.43797973969197407,0.8076961608939818,1,0,-0.8136962072178756,0,1,0,0,1,0
-0.19170375186746405,0.4842003920021451,-0.6959469695232534,0.5012846385285096,-0.9115378980544682,1,0,1.4880324602721833,1,0,0,0,1,0
0.5635731082813228,0.9609445060604186,0.6870954977328143,-1.225786377492875,-0.9115378980544682,1,0,-0.6378842900421859,1,0,0,1,0,1
-0.05720239321083079,-1.04138077298433,0.6870954977328143,0.6567603344894609,0.8076961608939818,1,1,-1.1406645407983869,0,1,0,0,1,0
-0.615900344553769,0.007456277943871634,-0.3501863527092365,1.186183150916634,-0.9115378980544682,1,0,-1.4807982979895067,1,0,0,1,0,0
-2.136800323209545,-0.46928783611440184,-1.0417075863372705,1.0871138069279094,-0.9115378980544682,1,0,0.2187047876440234,1,0,0,0,1,0
2.0637805702206937,1.437688620118692,0.6870954977328143,0.5080326755443794,0.8076961608939818,0,0,-1.3214430299160933,0,0,1,0,1,1
-1.412562238135366,-0.08789254486778306,-0.3501863527092365,0.5728521978767712,-0.9115378980544682,1,0,-1.4497029289119294,1,0,0,0,1,1
0.8843071173856021,1.0562933288720733,1.3786167313608482,0.6382175762409885,-0.9115378980544682,1,0,1.4826887397623605,0,1,0,0,1,1
-0.04685613485262823,-0.8506831273610206,-0.0044257358952195435,0.3450279806054071,-0.9115378980544682,1,1,-1.518559407199326,1,0,0,0,1,0
1.5050826188777555,1.151642151683728,0.3413348809187974,-1.225786377492875,0.8076961608939818,0,1,1.6456656078220615,1,0,0,0,1,0
-0.29516633544948967,0.19815392356718103,-1.0417075863372705,0.8109499192773644,-0.9115378980544682,1,0,0.040213011673026454,1,0,0,0,1,1
-0.543476536046351,-1.1367295957959846,1.7243773481748652,1.5192622258010164,-0.9115378980544682,1,1,-0.27741233119963016,0,1,0,1,0,0
-0.8952493202252381,2.2004792026119295,-0.0044257358952195435,0.6161387735162385,2.5269302198424315,0,1,-1.4228579146482954,0,1,0,1,0,1
-1.691911213806835,-1.4227760642309488,0.6870954977328143,0.9157784771121513,0.8076961608939818,1,1,-0.026433956770614036,1,0,0,0,1,0
-0.7607479615686048,0.3888515691904904,-0.6959469695232534,0.8246269303202408,-0.9115378980544682,0,0,0.4355810373317938,0,1,0,1,0,1
0.25318535753524596,0.9609445060604186,1.0328561145468313,0.9399028777201146,-0.9115378980544682,0,1,1.3811566590252249,1,0,0,0,1,1
0.07729896544580248,-1.327427241419294,-0.6959469695232534,-1.225786377492875,0.8076961608939818,0,1,1.2842553854147845,1,0,0,0,1,0
1.308503710071907,-0.18324136767943774,-1.3874682031512873,-1.225786377492875,-0.9115378980544682,1,1,0.4650886961407525,1,0,0,0,1,0
1.3705812602211223,-0.08789254486778306,-1.3874682031512873,-1.225786377492875,2.5269302198424315,1,1,-0.34622725185322983,0,0,1,0,1,1
0.5325343332067151,2.0097815569886204,-0.0044257358952195435,0.9954204106810361,0.8076961608939818,1,1,-1.0181385519786512,0,1,0,1,0,1
0.5325343332067151,-0.37393901330274715,1.0328561145468313,-0.9972063595620598,0.8076961608939818,1,0,-0.7894399379415589,0,0,1,1,0,0
0.4083792329082844,-1.2320784186076394,-0.6959469695232534,0.6668863965901287,-0.9115378980544682,1,0,-0.6752230415428303,1,0,0,1,0,0
2.0637805702206937,0.2935027463788357,1.0328561145468313,0.6948013394367124,-0.9115378980544682,0,1,-0.8533089785293836,0,1,0,0,1,1
-0.9780193870908586,1.151642151683728,1.0328561145468313,-0.24250606638076952,-0.9115378980544682,1,0,1.7165634527235838,1,0,0,1,0,1
0.28422413260985363,1.437688620118692,-1.3874682031512873,0.7566563154165757,0.8076961608939818,0,1,0.08922754557616898,0,1,0,1,0,0
-1.4539472715681763,-1.2320784186076394,0.3413348809187974,0.9572223479207517,-0.9115378980544682,0,0,1.0372383750575755,1,0,0,1,0,0
1.8361628863402375,0.19815392356718103,0.6870954977328143,-1.225786377492875,0.8076961608939818,1,0,1.239574321593179,1,0,0,1,0,0
0.791190792161779,0.10280510075552633,-1.3874682031512873,0.2654878140888445,0.8076961608939818,1,0,-0.4907787865853449,0,1,0,0,1,1
0.8325758255945893,-0.08789254486778306,1.7243773481748652,0.7568558429443569,0.8076961608939818,1,0,1.2389120076721223,1,0,0,1,0,1
-0.357243885598705,0.4842003920021451,0.6870954977328143,1.8707048848165542,0.8076961608939818,1,1,0.6486212913743994,0,0,1,1,0,0
-0.2744738187330845,0.5795492148137998,-0.0044257358952195435,1.2078938293592043,-0.9115378980544682,1,0,-0.5441805198957289,0,1,0,1,0,0
0.2014540657442332,0.10280510075552633,-1.0417075863372705,1.4177366899321509,2.5269302198424315,0,0,1.337803874553305,0,1,0,0,1,1
-2.302340456940786,-0.7553343045493659,-1.0417075863372705,-1.225786377492875,0.8076961608939818,1,0,-0.792947645667859,1,0,0,1,0,0
-2.9748472502239522,-1.04138077298433,0.3413348809187974,1.1156319799869978,2.5269302198424315,1,0,0.009127032186348699,0,0,1,1,0,1
0.3773404578336767,-0.08789254486778306,1.0328561145468313,-0.11300933532616267,0.8076961608939818,1,1,-0.5826781903472376,0,0,1,0,1,1
-0.4607064691807306,-1.327427241419294,-0.6959469695232534,1.136278511614735,2.5269302198424315,1,0,-0.9495345493576693,0,0,1,1,0,1
0.2945703909680562,0.3888515691904904,-0.3501863527092365,-1.225786377492875,2.5269302198424315,1,0,0.2616265203411206,1,0,0,1,0,1
-2.954154733507547,-0.8506831273610206,-1.7332288199653043,0.821735784455844,-0.9115378980544682,1,0,-0.3225913911015469,0,1,0,0,1,1
-0.13997246007645125,2.2958280254235843,-0.0044257358952195435,-1.225786377492875,-0.9115378980544682,1,0,-1.2519014592556426,1,0,0,1,0,1
0.9256921508184123,0.10280510075552633,-0.3501863527092365,0.6063215383601764,0.8076961608939818,1,0,0.50848895021111,0,1,0,0,1,1
-1.2884071378369353,-0.6599854817377112,0.6870954977328143,0.7861570613855655,-0.9115378980544682,0,0,-0.23132874070770598,1,0,0,0,1,0
-1.2780608794787327,0.7702468604371092,-1.3874682031512873,-1.225786377492875,-0.9115378980544682,1,0,-1.3698035962012014,1,0,0,0,1,1
-0.0054711014198179945,-1.04138077298433,-0.0044257358952195435,0.7299744366653729,2.5269302198424315,0,1,0.8098207446530445,0,1,0,1,0,1
0.5118418164903099,-1.2320784186076394,-0.3501863527092365,0.6814975810944005,-0.9115378980544682,1,0,0.7274531667048788,1,0,0,0,1,0
0.26353161589344853,-0.9460319501726753,0.6870954977328143,0.889042910230983,-0.9115378980544682,0,0,1.550648686000146,1,0,0,0,1,0
-0.6883241530611869,-0.8506831273610206,1.0328561145468313,0.5693813804718242,-0.9115378980544682,1,0,1.350741165881313,0,1,0,1,0,1
-1.1021744873892891,2.391176848235239,-0.6959469695232534,0.7621776988600458,-0.9115378980544682,1,1,0.19670723662303025,1,0,0,1,0,1
-0.11927994336004615,1.437688620118692,-1.0417075863372705,-1.225786377492875,0.8076961608939818,1,1,-0.8041407335455861,0,0,1,1,0,0
0.5014955581321074,-1.6134737098542582,1.3786167313608482,0.36625097851220384,-0.9115378980544682,1,0,-0.5528144226093412,1,0,0,0,1,1
-1.0297506788818713,1.9144327341769656,-1.0417075863372705,1.4500986125706015,-0.9115378980544682,1,0,1.0327423259484232,1,0,0,1,0,1
-0.06754865156903335,-1.994869001100877,0.6870954977328143,-1.225786377492875,-0.9115378980544682,0,1,-0.7032629681891113,0,0,1,0,1,1
1.049847251116843,-0.27859019049109246,0.6870954977328143,-1.225786377492875,0.8076961608939818,1,0,1.4741070014426352,1,0,0,1,0,0
0.4187254912664869,1.2469909744953827,-0.6959469695232534,-1.225786377492875,-0.9115378980544682,1,0,1.3172107628970728,1,0,0,0,1,1
-1.4436010132099737,2.5818744938585483,-0.3501863527092365,-1.225786377492875,-0.9115378980544682,1,0,-1.711811620064695,0,0,1,1,0,1
0.6566894335051457,0.9609445060604186,-0.3501863527092365,0.2656112166562272,-0.9115378980544682,1,0,-1.6087278224907229,0,1,0,1,0,1
1.3602350018629197,1.3423397973070375,-1.3874682031512873,0.08149634901492243,-0.9115378980544682,1,0,1.4409582679403379,0,1,0,1,0,1
-0.07789490992723591,0.3888515691904904,-1.3874682031512873,-1.225786377492875,0.8076961608939818,1,1,0.7941882929741889,0,0,1,0,1,0
-0.0054711014198179945,2.391176848235239,0.6870954977328143,1.050403786814572,-0.9115378980544682,1,0,-1.1791787299746268,1,0,0,1,0,1
0.8946533757438047,-0.5646366589260565,-0.3501863527092365,-1.225786377492875,0.8076961608939818,1,0,0.261258065838963,1,0,0,1,0,0
-0.78144047828501,-0.7553343045493659,0.3413348809187974,-1.225786377492875,0.8076961608939818,1,1,-0.07657419829384621,0,0,1,1,0,0
-1.9195288976872913,1.151642151683728,1.0328561145468313,0.7377939925975044,-0.9115378980544682,0,0,1.4120451093403823,1,0,0,1,0,1
0.698074466937956,-0.5646366589260565,0.6870954977328143,0.4229084627222083,-0.9115378980544682,0,0,0.3086535908371543,1,0,0,0,1,0
2.0637805702206937,-1.04138077298433,-1.0417075863372705,-1.225786377492875,0.8076961608939818,1,1,-1.0661793505292294,1,0,0,1,0,0
-0.44001395246432545,-0.8506831273610206,1.0328561145468313,0.15022853404872114,-0.9115378980544682,0,0,0.7414304421656881,1,0,0,1,0,0
-0.5538227944045536,0.3888515691904904,-1.0417075863372705,0.1390501846007345,-0.9115378980544682,0,1,-1.6516318192938984,0,0,1,0,1,1
0.06695270708759991,-1.6134737098542582,0.3413348809187974,-1.225786377492875,2.5269302198424315,0,1,1.1879889524779539,0,0,1,1,0,1
0.05660644872939736,-0.5646366589260565,-0.3501863527092365,-1.225786377492875,0.8076961608939818,1,0,0.28891701852855295,0,0,1,0,1,0
0.03591393201299224,0.10280510075552633,0.3413348809187974,-1.225786377492875,-0.9115378980544682,0,0,1.4568235466972443,1,0,0,0,1,1
0.03591393201299224,0.7702468604371092,1.7243773481748652,-1.225786377492875,0.8076961608939818,1,0,1.2239808193284263,1,0,0,0,1,0
-1.1021744873892891,0.7702468604371092,-0.0044257358952195435,0.4609057158501151,-0.9115378980544682,0,0,-0.0029239860895127153,0,1,0,0,1,1
-1.785027539030658,-0.37393901330274715,-1.3874682031512873,0.25623117916746446,-0.9115378980544682,1,0,1.365591325533171,1,0,0,0,1,0
1.3188499684301096,-0.37393901330274715,-1.3874682031512873,1.2095422953437491,2.5269302198424315,1,1,0.5416077761275785,0,1,0,1,0,1
-0.42966769410612293,-1.327427241419294,1.7243773481748652,-1.225786377492875,-0.9115378980544682,0,1,0.17048923837392246,1,0,0,0,1,0
-0.357243885598705,0.3888515691904904,0.6870954977328143,0.31248608253426696,-0.9115378980544682,0,1,0.2638179465283292,0,1,0,1,0,1
-0.4813989858971357,1.3423397973070375,-1.0417075863372705,0.7196435583554645,-0.9115378980544682,1,1,-0.9022457874856341,1,0,0,1,0,1
0.5014955581321074,1.437688620118692,-0.6959469695232534,0.5532831148990529,-0.9115378980544682,1,1,0.970528113816019,0,1,0,1,0,1
0.4187254912664869,-0.9460319501726753,1.3786167313608482,0.6418622790817929,-0.9115378980544682,1,0,-0.8364082365538129,1,0,0,1,0,0
0.33595542440086645,-1.4227760642309488,1.0328561145468313,0.3538802717897654,-0.9115378980544682,1,0,1.5283605793052004,0,0,1,1,0,0
0.18076154902782807,0.2935027463788357,1.0328561145468313,1.7797038250516213,-0.9115378980544682,1,1,-1.168305583712742,1,0,0,0,1,1
0.1497227739532204,1.151642151683728,-1.0417075863372705,-1.225786377492875,-0.9115378980544682,0,0,-0.8126670037264776,1,0,0,0,1,0
-0.4607064691807306,0.19815392356718103,-0.3501863527092365,0.9004323261481169,-0.9115378980544682,1,0,0.9804492598894585,0,1,0,1,0,1
0.4083792329082844,1.437688620118692,-0.0044257358952195435,-1.225786377492875,-0.9115378980544682,1,0,-1.5169863029609958,1,0,0,0,1,1
0.35664794111727155,-1.327427241419294,1.7243773481748652,0.8337484634697979,-0.9115378980544682,1,0,0.3733595221842455,0,0,1,1,0,0
0.1497227739532204,-0.08789254486778306,1.3786167313608482,-1.225786377492875,-0.9115378980544682,0,1,-0.22043803243321267,0,0,1,0,1,0
0.8015370505199816,0.6748980376254545,-1.0417075863372705,0.5323880152427304,-0.9115378980544682,1,0,-1.3878053546504217,1,0,0,1,0,1
-0.2744738187330845,0.2935027463788357,-0.6959469695232534,1.1005182104810218,-0.9115378980544682,1,0,-0.4854816662673949,1,0,0,0,1,1
-0.3986289190315152,-0.8506831273610206,1.3786167313608482,1.064535624462945,-0.9115378980544682,1,0,0.1008565539054817,0,1,0,0,1,1
-0.9159418369416432,-0.37393901330274715,-1.7332288199653043,-1.225786377492875,0.8076961608939818,1,0,0.34444636358429,0,0,1,1,0,0
0.3049166493262588,-0.7553343045493659,-0.6959469695232534,0.8148667488187092,2.5269302198424315,1,1,1.3274683693110865,0,1,0,1,0,0
-1.1952908126131123,0.8655956832487639,1.3786167313608482,-1.225786377492875,-0.9115378980544682,1,0,0.865973280334423,1,0,0,1,0,1
1.3602350018629197,-1.5181248870426034,1.7243773481748652,0.3456356981839987,-0.9115378980544682,1,1,0.7389448087969549,0,0,1,0,1,0
0.7498057587289688,2.772572139481858,-0.6959469695232534,0.5428288340217615,-0.9115378980544682,0,0,0.7283418740954071,0,1,0,1,0,1
1.215387384848084,-1.2320784186076394,-0.0044257358952195435,-0.40658147892063073,-0.9115378980544682,1,1,-0.5153050935406852,1,0,0,1,0,1
-1.5367173384337967,1.7237350885536562,-0.6959469695232534,0.40032787631112626,-0.9115378980544682,1,0,-0.9828107378623651,0,1,0,1,0,1
0.11868399887861271,-0.27859019049109246,-0.3501863527092365,1.449151778326319,0.8076961608939818,1,0,0.6743270352755333,1,0,0,1,0,1
1.1119248012660583,1.2469909744953827,0.6870954977328143,0.7790396179829199,-0.9115378980544682,1,0,1.2362890080661522,1,0,0,1,0,1
-0.15031871843465383,-0.5646366589260565,-1.7332288199653043,-1.225786377492875,-0.9115378980544682,1,0,-0.13584946847463558,0,0,1,1,0,1
1.7637390778328195,-0.08789254486778306,1.0328561145468313,-1.225786377492875,0.8076961608939818,0,1,0.4547198056864458,0,0,1,1,0,1
-0.9262880952998457,-0.5646366589260565,0.3413348809187974,-1.225786377492875,0.8076961608939818,1,0,-0.9533698494775822,0,0,1,1,0,0
0.4808030414157023,0.3888515691904904,1.0328561145468313,0.4314806140523002,-0.9115378980544682,1,0,-0.5772330970319605,0,1,0,0,1,1
0.6773819502215509,-0.9460319501726753,1.0328561145468313,-1.225786377492875,0.8076961608939818,0,0,-0.37338090544736413,0,0,1,1,0,0
0.8429220839527918,2.8679209622935127,1.3786167313608482,0.9770845520617729,-0.9115378980544682,0,1,0.18852212157816223,0,0,1,1,0,1
0.004875156938384564,-0.37393901330274715,-1.7332288199653043,1.6881482550488376,0.8076961608939818,0,1,-1.098348610595635,1,0,0,0,1,1
0.28422413260985363,0.9609445060604186,-0.6959469695232534,2.051768824308163,-0.9115378980544682,0,1,-1.7275344900262886,1,0,0,1,0,1
-0.4089751773897178,-0.18324136767943774,-0.3501863527092365,-1.225786377492875,0.8076961608939818,1,0,0.4452408397918579,0,0,1,1,0,0
-0.3986289190315152,-0.5646366589260565,1.3786167313608482,-1.225786377492875,-0.9115378980544682,0,0,0.7425994462327044,1,0,0,1,0,1
0.9981159593258302,0.9609445060604186,0.3413348809187974,2.0260257666475168,-0.9115378980544682,1,1,-1.4395898178689839,1,0,0,0,1,1
-2.0540302563439248,-0.6599854817377112,-0.0044257358952195435,-1.225786377492875,0.8076961608939818,0,1,-0.43141431529100804,1,0,0,1,0,0
0.5842656249977278,3.2493162535401314,0.3413348809187974,-0.15886428699793714,-0.9115378980544682,1,1,-0.6489500967988278,1,0,0,0,1,0
0.12903025723681527,1.3423397973070375,0.3413348809187974,1.1813686878948855,-0.9115378980544682,0,1,0.8907423256026521,0,0,1,1,0,1
-0.6676316363447817,-0.37393901330274715,0.6870954977328143,1.4148525956430327,2.5269302198424315,1,0,0.3429636776286977,1,0,0,1,0,1
1.9085866948476553,-1.994869001100877,-1.0417075863372705,1.063929990304322,-0.9115378980544682,1,1,0.3050293826311726,0,1,0,0,1,0
-0.16066497679285638,-1.1367295957959846,1.0328561145468313,0.8171120344927778,-0.9115378980544682,1,1,0.918542122155738,1,0,0,1,0,1
2.0637805702206937,0.19815392356718103,-0.6959469695232534,0.37597782529423457,0.8076961608939818,1,0,-0.5027070446542581,0,0,1,1,0,0
2.0637805702206937,-0.08789254486778306,-1.3874682031512873,-1.225786377492875,0.8076961608939818,1,1,-0.34921609774166346,1,0,0,0,1,0
-2.4575343323138243,-0.37393901330274715,-1.0417075863372705,-1.225786377492875,0.8076961608939818,1,1,-0.6801784850808181,0,0,1,0,1,0
0.13937651559501782,0.9609445060604186,-0.0044257358952195435,0.8163142449078018,0.8076961608939818,1,0,0.15278099158097508,0,1,0,1,0,1
0.5739193666395253,-0.8506831273610206,0.3413348809187974,0.17827328998566838,0.8076961608939818,0,0,0.6535209190109276,0,0,1,0,1,1
-2.6437669827614707,-0.46928783611440184,-0.0044257358952195435,0.4731879573554167,-0.9115378980544682,1,1,-1.4382361518476068,0,1,0,1,0,1
0.19110780738603061,-0.37393901330274715,-0.3501863527092365,0.5093691093228275,0.8076961608939818,1,0,1.302017709296062,0,1,0,1,0,0
0.2014540657442332,0.007456277943871634,1.0328561145468313,0.40775126192303646,-0.9115378980544682,0,0,-0.18926459064611736,1,0,0,1,0,0
-0.026163618136223112,1.151642151683728,-1.0417075863372705,0.6424778495510363,-0.9115378980544682,1,0,-1.6687250478829136,0,1,0,1,0,1
1.7947778529074272,-0.8506831273610206,-1.7332288199653043,0.9158735131153434,-0.9115378980544682,1,1,1.0774326054796155,1,0,0,0,1,0
-0.04685613485262823,-0.46928783611440184,-0.6959469695232534,0.8781971066626318,-0.9115378980544682,0,0,0.528780203908047,1,0,0,1,0,0
0.6463431751469432,1.2469909744953827,-1.7332288199653043,1.7533685953306117,-0.9115378980544682,1,1,-0.9341020611887153,1,0,0,1,0,1
-0.44001395246432545,0.19815392356718103,-0.6959469695232534,0.21279652044713776,-0.9115378980544682,0,0,1.7251547545155217,0,0,1,1,0,1
-0.9573268703744534,0.007456277943871634,1.7243773481748652,1.0941341309073938,-0.9115378980544682,1,0,-1.3425737825919914,0,1,0,0,1,1
-0.06754865156903335,0.4842003920021451,-0.0044257358952195435,-0.050279803748626714,-0.9115378980544682,1,0,0.9924545473800124,1,0,0,0,1,1
0.4808030414157023,0.2935027463788357,1.3786167313608482,0.9015338142593143,0.8076961608939818,0,0,1.2967617988492828,1,0,0,0,1,0
1.0912322845496532,0.19815392356718103,0.3413348809187974,1.1629334661694182,-0.9115378980544682,0,1,-0.8636316165544433,0,1,0,0,1,1
-0.5641690527627562,1.437688620118692,-1.3874682031512873,0.754167750395381,-0.9115378980544682,1,1,0.3516664373422415,0,1,0,0,1,1
-0.31585885216589477,0.2935027463788357,-0.3501863527092365,-1.225786377492875,0.8076961608939818,1,0,-1.632014007922047,1,0,0,0,1,0
-1.319445912911543,2.0097815569886204,-1.3874682031512873,1.4008348653037204,-0.9115378980544682,0,1,-0.7481857270357282,0,1,0,0,1,0
-1.0504431955982765,-0.27859019049109246,0.3413348809187974,1.0086393898569253,-0.9115378980544682,0,0,-0.28006802049243634,0,1,0,0,1,1
-1.8781438642544812,1.2469909744953827,1.0328561145468313,1.0097753345291451,2.5269302198424315,0,0,0.869460122303168,0,1,0,1,0,1
